#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000099953,MMP11,0.357612,1,1.10999,44.0039,95.8914
ENSG00000099954,#N/A,0,1,-0.257739,22.002,17.6127
ENSG00000099956,SMARCB1,0,1,-0.0729898,3599.52,3410.99
ENSG00000099957,#N/A,0.535953,1,2.53581,2.93359,23.4836
ENSG00000099958,#N/A,0,1,-1.16463,2.93359,0
ENSG00000099960,#N/A,0,1,0.420333,0,0
ENSG00000099968,BCL2L13,-0.00729834,1,-0.115078,3461.64,3185.94
ENSG00000099974,DDTL,0,1,-0.0240952,822.873,806.27
ENSG00000099977,DDT,-0.0574552,1,-0.205081,1908.3,1649.72
ENSG00000099984,GSTT2,0,1,-0.231744,79.2071,66.5369
ENSG00000099991,CABIN1,0,1,0.0253024,2974.67,3017.64
ENSG00000099992,TBC1D10A,0,1,-0.156592,1048.76,937.387
ENSG00000099994,#N/A,0,1,0.498336,24.9356,35.2254
ENSG00000099995,SF3A1,0.10452,1,0.172507,7832.7,8800.48
ENSG00000099998,#N/A,0,1,0.420333,0,0
ENSG00000099999,RNF215,-0.0505931,1,-0.276624,833.141,684.939
ENSG00000100003,SEC14L2,0.307309,1,0.452907,1540.14,2101.78
ENSG00000100012,#N/A,0,1,0.420333,0,0
ENSG00000100014,SPECC1L,0,1,-0.0177167,3829.81,3771.08
ENSG00000100023,PPIL2,0,1,0.0205376,2392.35,2418.81
ENSG00000100024,#N/A,0,1,2.0053,0,3.91393
ENSG00000100027,#N/A,0,1,0.798845,13.2012,23.4836
ENSG00000100028,SNRPD3,0,1,-0.0360374,6386.44,6209.46
ENSG00000100029,PES1,0,1,0.0596169,3094.94,3215.3
ENSG00000100030,MAPK1,0,1,-0.0470382,9386.04,9056.84
ENSG00000100031,#N/A,-1.04521,1,-3.97198,29.3359,0
ENSG00000100033,#N/A,0,1,1.12077,10.2676,23.4836
ENSG00000100034,PPM1F,0,1,0.0671376,1862.83,1945.23
ENSG00000100036,SLC35E4,0,1,0.26671,143.746,172.213
ENSG00000100038,TOP3B,0,1,0.0881526,1189.57,1260.29
ENSG00000100053,#N/A,0,1,-0.958178,17.6016,7.82787
ENSG00000100055,#N/A,0,1,-1.16463,2.93359,0
ENSG00000100056,ESS2,0,1,0.0596103,979.821,1017.62
ENSG00000100060,MFNG,0,1,0.129167,423.904,461.844
ENSG00000100065,CARD10,0,1,-0.0843289,2855.85,2684.96
ENSG00000100075,SLC25A1,0,1,-0.0231418,3856.21,3782.82
ENSG00000100077,GRK3,0,1,0.123979,962.219,1045.02
ENSG00000100079,#N/A,0,1,0.420333,0,0
ENSG00000100083,GGA1,0,1,-0.0495528,2030.05,1955.01
ENSG00000100084,HIRA,0.0399424,1,0.164093,2360.08,2636.03
ENSG00000100092,SH3BP1,0,1,0.00158216,3422.04,3414.91
ENSG00000100097,LGALS1,1.00931,1,1.19094,781.803,1780.84
ENSG00000100099,HPS4,0,1,0.0375645,1641.35,1679.08
ENSG00000100100,PIK3IP1,-0.326549,1,-0.512835,1359.72,949.129
ENSG00000100104,SRRD,0.00764227,1,0.176451,1271.71,1432.5
ENSG00000100105,PATZ1,0,1,-0.121354,2407.01,2205.5
ENSG00000100106,TRIOBP,0.332685,1,0.422394,4102.63,5481.47
ENSG00000100109,TFIP11,0,1,-0.0360451,2248.6,2185.93
ENSG00000100116,GCAT,0,1,-0.149522,277.225,248.535
ENSG00000100121,#N/A,0,1,0.420333,0,0
ENSG00000100124,ANKRD54,0,1,0.166358,1116.23,1248.55
ENSG00000100129,EIF3L,0,1,-0.0356479,8420.88,8189.91
ENSG00000100138,SNU13,0,1,0.0729673,3103.74,3254.44
ENSG00000100139,MICALL1,0.328821,1,0.390687,8724.51,11403.2
ENSG00000100142,POLR2F,0.0434854,1,0.198649,1491.73,1706.48
ENSG00000100146,#N/A,0,1,0.420333,0,0
ENSG00000100147,CCDC134,0,1,-0.0669746,1349.45,1283.77
ENSG00000100150,DEPDC5,-0.0315775,1,-0.239201,973.953,821.926
ENSG00000100151,PICK1,0,1,-0.128769,1309.85,1193.75
ENSG00000100154,TTC28,-0.417323,1,-0.785696,384.301,221.137
ENSG00000100156,SLC16A8,0,1,-0.304032,54.2715,43.0533
ENSG00000100162,CENPM,0.186499,1,0.388912,815.539,1064.59
ENSG00000100167,SEPTIN3,0.00920146,1,0.223032,778.869,906.076
ENSG00000100170,#N/A,0,1,0.420333,0,0
ENSG00000100191,#N/A,0,1,0.420333,0,0
ENSG00000100196,KDELR3,0.039942,1,0.347881,357.899,454.016
ENSG00000100197,CYP2D6,0,1,-0.145264,52.8047,46.9672
ENSG00000100201,DDX17,-0.0491553,1,-0.0890766,25070.5,23497.3
ENSG00000100206,#N/A,0,1,0.00529566,10.2676,9.78484
ENSG00000100207,TCF20,0,1,-0.0688072,3992.62,3794.56
ENSG00000100209,HSCB,0,1,-0.148827,331.496,297.459
ENSG00000100211,CBY1,0,1,-0.0229855,880.078,863.023
ENSG00000100216,TOMM22,-0.087017,1,-0.220923,2336.61,1998.06
ENSG00000100218,#N/A,0,1,0.420333,0,0
ENSG00000100219,XBP1,0.0300205,1,0.131351,3586.32,3915.89
ENSG00000100220,RTCB,0,1,-0.0733142,4903.5,4645.84
ENSG00000100221,JOSD1,0.294653,1,0.393873,3388.3,4438.4
ENSG00000100225,FBXO7,0,1,0.0415182,4882.97,5009.84
ENSG00000100226,GTPBP1,0.2475,1,0.379253,1931.77,2504.92
ENSG00000100227,POLDIP3,-0.0275793,1,-0.130297,3835.68,3493.19
ENSG00000100228,RAB36,0.325726,1,0.684879,231.754,371.824
ENSG00000100234,TIMP3,-0.658043,1,-0.694239,39750.2,24491.4
ENSG00000100239,PPP6R2,0,1,-0.0444917,2160.59,2088.08
ENSG00000100241,SBF1,0.0984437,1,0.184046,4921.11,5573.44
ENSG00000100242,SUN2,0.57582,1,0.659759,4321.18,6806.33
ENSG00000100243,CYB5R3,0.225257,1,0.306938,5160.19,6364.06
ENSG00000100246,DNAL4,0,1,0.0584256,454.707,471.629
ENSG00000100253,#N/A,0,1,-1.57967,4.40039,0
ENSG00000100258,LMF2,0.0892143,1,0.204027,2716.51,3119.41
ENSG00000100263,RHBDD3,0,1,0.182553,712.864,806.27
ENSG00000100266,PACSIN2,0,1,0.0110966,3639.12,3655.61
ENSG00000100271,TTLL1,0,1,-0.40133,110.01,82.1926
ENSG00000100276,#N/A,0,1,0.420333,13.2012,17.6127
ENSG00000100280,AP1B1,0,1,-0.0140697,7112.5,7021.6
ENSG00000100281,HMGXB4,0,1,0.067799,2129.79,2225.07
ENSG00000100284,TOM1,0,1,-0.0094635,767.135,759.303
ENSG00000100285,#N/A,0,1,-2.16463,7.33399,0
ENSG00000100288,CHKB,-0.0524211,1,-0.351715,486.977,379.652
ENSG00000100290,BIK,0,1,0.487447,121.744,170.256
ENSG00000100292,HMOX1,-0.0631107,1,-0.251703,1188.11,994.139
ENSG00000100294,MCAT,0,1,0.172974,696.729,782.787
ENSG00000100296,THOC5,0,1,-0.044397,2049.12,1980.45
ENSG00000100297,MCM5,0.0563243,1,0.140052,5232.07,5747.61
ENSG00000100298,#N/A,0,1,-0.71717,46.9375,27.3975
ENSG00000100299,ARSA,0,1,0.166711,1208.64,1352.26
ENSG00000100300,TSPO,0,1,-0.0249416,2638.77,2585.15
ENSG00000100302,RASD2,0.857793,1,1.54962,45.4707,135.031
ENSG00000100304,TTLL12,0,1,0.0100212,2979.07,2990.25
ENSG00000100307,CBX7,0,1,0.123212,865.41,939.344
ENSG00000100311,PDGFB,0.750472,1,0.885855,1543.07,2843.47
ENSG00000100312,#N/A,0,1,1.53581,7.33399,23.4836
ENSG00000100314,#N/A,0,1,-1.02024,26.4024,11.7418
ENSG00000100316,RPL3,-0.0844654,1,-0.116979,38240.9,35155
ENSG00000100319,ZMAT5,0,1,0.0709989,271.358,283.76
ENSG00000100320,RBFOX2,0.0290657,1,0.113953,5142.59,5548
ENSG00000100321,SYNGR1,-0.164995,1,-0.361779,1141.17,884.549
ENSG00000100324,TAB1,0,1,-0.0060834,1305.45,1295.51
ENSG00000100325,ASCC2,0,1,0.00059809,3909.01,3898.28
ENSG00000100330,MTMR3,0,1,0.0235003,3078.81,3119.41
ENSG00000100335,MIEF1,-0.0519409,1,-0.167379,3080.27,2733.88
ENSG00000100336,APOL4,-0.323697,1,-0.901595,159.881,84.1496
ENSG00000100341,#N/A,0,1,-1.16463,2.93359,0
ENSG00000100342,APOL1,-0.768521,1,-0.852663,7885.5,4352.3
ENSG00000100344,PNPLA3,0,1,0.623867,46.9375,72.4078
ENSG00000100345,MYH9,0.463765,1,0.489235,49743.5,69613.2
ENSG00000100346,#N/A,0,1,0.420333,0,0
ENSG00000100347,SAMM50,-0.0597543,1,-0.167313,3549.65,3150.72
ENSG00000100348,TXN2,0,1,0.045231,2106.32,2166.36
ENSG00000100350,FOXRED2,0.110547,1,0.245741,1928.84,2279.87
ENSG00000100351,#N/A,0,1,0.420333,0,0
ENSG00000100353,EIF3D,0,1,-0.0462506,7228.38,6978.55
ENSG00000100354,TNRC6B,-0.167175,1,-0.304432,2301.41,1857.16
ENSG00000100359,SGSM3,0,1,0.096614,1180.77,1258.33
ENSG00000100360,IFT27,0,1,0.104253,811.139,868.893
ENSG00000100362,#N/A,0,1,-1.90159,5.86719,0
ENSG00000100364,KIAA0930,0.247932,1,0.327302,5424.22,6784.81
ENSG00000100365,#N/A,0,1,-0.295874,32.2695,25.4406
ENSG00000100368,#N/A,0,1,0.420333,0,0
ENSG00000100372,SLC25A17,0,1,-0.0145395,1824.7,1800.41
ENSG00000100373,#N/A,0,1,-1.16463,11.7344,3.91393
ENSG00000100376,FAM118A,-0.132774,1,-0.262236,2543.43,2113.52
ENSG00000100379,KCTD17,0,1,-0.104605,671.793,622.316
ENSG00000100380,ST13,-0.0990792,1,-0.1561,12614.5,11285.8
ENSG00000100385,#N/A,0.428685,1,3.59026,0,15.6557
ENSG00000100387,RBX1,0,1,-0.029971,2367.41,2311.18
ENSG00000100393,EP300,0,1,-0.0595907,6446.57,6166.4
ENSG00000100395,L3MBTL2,-0.062751,1,-0.205717,2035.91,1759.31
ENSG00000100399,#N/A,0.0577617,1,0.0984051,13.2012,13.6988
ENSG00000100401,RANGAP1,0.168243,1,0.224921,11045,12869
ENSG00000100403,ZC3H7B,0.104411,1,0.186854,5299.54,6013.76
ENSG00000100410,PHF5A,0,1,0.0271424,1664.81,1690.82
ENSG00000100412,ACO2,-0.0120177,1,-0.104791,4657.08,4317.07
ENSG00000100413,POLR3H,0,1,0.126476,2163.53,2354.23
ENSG00000100416,TRMU,0,1,-0.0455767,2453.95,2369.89
ENSG00000100417,PMM1,0,1,0.197941,809.672,925.645
ENSG00000100418,DESI1,0,1,-0.04658,2338.07,2256.38
ENSG00000100422,CERK,0.427176,1,0.626602,771.535,1187.88
ENSG00000100425,BRD1,0.0148262,1,0.148959,2034.45,2248.56
ENSG00000100426,ZBED4,0.106738,1,0.230423,2317.54,2710.4
ENSG00000100427,#N/A,0,1,0.420333,0,0
ENSG00000100429,HDAC10,-0.122024,1,-0.307168,1261.45,1015.67
ENSG00000100433,#N/A,0,1,0.420333,7.33399,9.78484
ENSG00000100439,ABHD4,0,1,-0.0672782,2131.26,2027.42
ENSG00000100441,KHNYN,0,1,-0.0249204,5141.12,5037.23
ENSG00000100442,FKBP3,-0.027893,1,-0.11275,5587.03,5150.74
ENSG00000100445,SDR39U1,-0.205332,1,-0.532361,438.572,301.373
ENSG00000100450,#N/A,0,1,-1.16463,2.93359,0
ENSG00000100453,#N/A,0,1,-0.579667,1.4668,0
ENSG00000100461,RBM23,0,1,-0.0451044,4456.13,4305.33
ENSG00000100462,PRMT5,-0.117777,1,-0.19481,7012.76,6107.69
ENSG00000100473,COCH,0.738683,1,1.07655,230.287,485.328
ENSG00000100478,AP4S1,-0.0440738,1,-0.35864,441.506,342.469
ENSG00000100479,POLE2,0,1,-0.197419,912.348,792.572
ENSG00000100483,VCPKMT,0,1,-0.214098,781.803,671.24
ENSG00000100485,SOS2,0,1,-0.00624353,2330.74,2313.14
ENSG00000100490,CDKL1,0,1,-0.0589892,413.637,395.307
ENSG00000100503,NIN,-0.296784,1,-0.375248,7292.92,5604.75
ENSG00000100504,PYGL,-0.384438,1,-0.422961,30999.3,23051.1
ENSG00000100505,TRIM9,0.243574,1,0.805987,89.4746,156.557
ENSG00000100519,PSMC6,0,1,0.0121206,7319.32,7358.2
ENSG00000100522,GNPNAT1,-0.109483,1,-0.202127,4858.03,4209.44
ENSG00000100523,DDHD1,0,1,-0.104177,1952.31,1810.19
ENSG00000100526,CDKN3,0.0103904,1,0.141715,2128.32,2340.53
ENSG00000100528,CNIH1,-0.0948608,1,-0.172547,6832.34,6043.11
ENSG00000100532,CGRRF1,0,1,-0.0393781,944.617,915.861
ENSG00000100554,ATP6V1D,-0.0387596,1,-0.137961,4126.1,3737.81
ENSG00000100557,#N/A,0,1,0.420333,0,0
ENSG00000100558,PLEK2,0.061096,1,0.172999,2893.99,3252.48
ENSG00000100564,PIGH,-0.211038,1,-0.448083,812.606,592.961
ENSG00000100567,PSMA3,0,1,0.00571385,8431.15,8438.44
ENSG00000100568,VTI1B,0,1,-0.0329212,5852.52,5702.6
ENSG00000100575,TIMM9,0,1,-0.094824,1034.09,964.785
ENSG00000100577,GSTZ1,0,1,-0.0677112,484.043,459.887
ENSG00000100578,KIAA0586,0,1,0.112549,2082.85,2244.64
ENSG00000100580,TMED8,-0.0976025,1,-0.221213,2744.38,2346.4
ENSG00000100583,SAMD15,0,1,0.0463074,422.438,434.447
ENSG00000100591,AHSA1,0,1,0.0127967,6751.67,6790.68
ENSG00000100592,DAAM1,-0.107915,1,-0.195789,5387.55,4688.89
ENSG00000100593,#N/A,0,1,-2.16463,7.33399,0
ENSG00000100596,SPTLC2,-0.0875341,1,-0.170471,5987.47,5303.38
ENSG00000100599,RIN3,0.424172,1,0.62315,775.936,1191.79
ENSG00000100600,LGMN,-0.189278,1,-0.282905,4918.17,4029.4
ENSG00000100601,ALKBH1,0,1,-0.120235,937.284,859.109
ENSG00000100603,SNW1,-0.160643,1,-0.255592,4727.49,3947.2
ENSG00000100604,#N/A,0,1,0.420333,0,0
ENSG00000100605,ITPK1,0,1,-0.0621024,5086.85,4857.19
ENSG00000100612,DHRS7,0,1,-0.106719,2236.87,2070.47
ENSG00000100614,PPM1A,0,1,-0.0712282,4077.7,3868.92
ENSG00000100625,SIX4,0,1,-0.144714,1845.23,1663.42
ENSG00000100626,GALNT16,1.0885,1,1.79117,41.0703,144.816
ENSG00000100628,#N/A,0,1,-0.316632,5.86719,3.91393
ENSG00000100629,CEP128,0.0970379,1,0.298635,850.742,1043.06
ENSG00000100632,ERH,0,1,0.0313726,7397.06,7536.28
ENSG00000100644,HIF1A,0.101786,1,0.128612,51107.6,55703.1
ENSG00000100647,SUSD6,0.254142,1,0.375822,2267.67,2933.49
ENSG00000100650,SRSF5,-0.107489,1,-0.1668,11708,10397.4
ENSG00000100652,#N/A,0,1,-2.16463,7.33399,0
ENSG00000100664,EIF5,-0.278357,1,-0.319516,25956.4,20736
ENSG00000100678,#N/A,0,1,2.74226,0,7.82787
ENSG00000100697,DICER1,-0.0230588,1,-0.097602,7200.51,6708.48
ENSG00000100711,ZFYVE21,0.0460443,1,0.179993,2015.38,2275.95
ENSG00000100714,MTHFD1,-0.025416,1,-0.0805895,13069.2,12321.1
ENSG00000100722,ZC3H14,0,1,0.0121602,5534.23,5563.66
ENSG00000100726,TELO2,0.0531758,1,0.187805,1988.98,2258.34
ENSG00000100731,PCNX1,0,1,0.0470083,4682.02,4821.97
ENSG00000100739,#N/A,0,1,0.00529566,4.40039,3.91393
ENSG00000100744,GSKIP,-0.650246,1,-0.796478,2521.42,1446.2
ENSG00000100749,VRK1,0,1,-0.0437955,3213.75,3107.66
ENSG00000100764,PSMC1,0,1,-0.00851791,10465.6,10371.9
ENSG00000100767,PAPLN,0,1,-0.0771665,68.9395,64.5799
ENSG00000100784,RPS6KA5,0,1,-0.130481,488.444,444.232
