#GeneSymbol,GeneName,GFOLD(0.01),E-FDR,log2fdc,1stRPKM,2ndRPKM
ENSG00000277031,#N/A,0,1,0.406664,0,1.53654
ENSG00000277034,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277039,#N/A,0,1,0.991627,0,3.07309
ENSG00000277041,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277049,#N/A,0,1,1.40666,0,4.60963
ENSG00000277050,#N/A,0,1,0.654592,32.8683,56.8521
ENSG00000277051,#N/A,0,1,-0.593336,0,0
ENSG00000277052,#N/A,0,1,-0.593336,0,0
ENSG00000277057,#N/A,0,1,0.406664,0,1.53654
ENSG00000277067,LOC102724843,0,1,-0.00837337,98.6048,104.485
ENSG00000277072,#N/A,0,1,0.00622401,644.218,685.298
ENSG00000277077,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277084,#N/A,0,1,0.406664,0,1.53654
ENSG00000277103,#N/A,0,1,0.991627,0,3.07309
ENSG00000277117,#N/A,0,1,1.04409,17.5297,41.4867
ENSG00000277118,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000277119,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277120,#N/A,0,1,-0.593336,0,0
ENSG00000277125,#N/A,0,1,-0.888792,56.9716,32.2674
ENSG00000277128,#N/A,0,1,-0.357523,232.269,192.068
ENSG00000277142,#N/A,0,1,0.686772,13.1473,24.5847
ENSG00000277144,#N/A,0,1,0.991627,0,3.07309
ENSG00000277149,TYW1B,0,1,-0.423411,120.517,95.2657
ENSG00000277150,F8A3,0,1,-0.312527,262.946,224.335
ENSG00000277151,#N/A,0,1,1.52214,4.38243,18.4385
ENSG00000277152,#N/A,0,1,0.406664,81.075,115.241
ENSG00000277156,#N/A,0,1,0.406664,59.1629,84.5099
ENSG00000277157,#N/A,0,1,-0.00837337,6.57365,7.68272
ENSG00000277159,#N/A,0,1,0.214019,59.1629,73.7541
ENSG00000277170,#N/A,0,1,-0.763261,17.5297,10.7558
ENSG00000277182,#N/A,0,1,0.34777,52.5892,72.2175
ENSG00000277184,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277198,#N/A,0,1,0.406664,0,1.53654
ENSG00000277218,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000277229,#N/A,0,1,-0.593336,0,0
ENSG00000277232,#N/A,0,1,-0.00837337,10.9561,12.2923
ENSG00000277233,#N/A,0,1,-0.593336,0,0
ENSG00000277235,#N/A,0,1,-0.593336,0,0
ENSG00000277245,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000277246,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000277249,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277250,#N/A,0,1,-0.593336,0,0
ENSG00000277252,#N/A,0,1,0.406664,0,1.53654
ENSG00000277258,PCGF2,0,1,-0.00647384,1106.56,1166.24
ENSG00000277264,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277277,#N/A,0,1,1.05874,13.1473,32.2674
ENSG00000277283,#N/A,0,1,-0.0678744,142.429,144.435
ENSG00000277287,#N/A,0,1,1.40666,0,4.60963
ENSG00000277290,#N/A,0,1,0.264645,32.8683,43.0232
ENSG00000277299,#N/A,0,1,-2.1783,4.38243,0
ENSG00000277304,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000277310,#N/A,0,1,0.0587408,13.1473,15.3654
ENSG00000277313,#N/A,0,1,-0.593336,0,0
ENSG00000277324,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000277340,#N/A,0,1,-0.593336,0,0
ENSG00000277342,#N/A,0,1,0.281133,63.5453,82.9733
ENSG00000277349,#N/A,0,1,-0.593336,0,0
ENSG00000277351,#N/A,0,1,0.406664,0,1.53654
ENSG00000277352,#N/A,0,1,0.406664,0,1.53654
ENSG00000277358,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277367,#N/A,0,1,0.991627,0,3.07309
ENSG00000277368,#N/A,0,1,0.991627,0,3.07309
ENSG00000277370,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277371,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000277373,#N/A,0,1,-1.37094,24.1034,9.21926
ENSG00000277379,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277382,#N/A,0,1,1.99163,0,7.68272
ENSG00000277383,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000277399,#N/A,0,1,0.991627,0,3.07309
ENSG00000277406,#N/A,0,1,-0.0908355,50.398,50.7059
ENSG00000277411,#N/A,0,1,0.406664,0,1.53654
ENSG00000277413,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277422,#N/A,0,1,-0.593336,0,0
ENSG00000277423,#N/A,0,1,1.40666,0,4.60963
ENSG00000277425,#N/A,0,1,1.8661,2.19122,15.3654
ENSG00000277435,#N/A,0,1,0.991627,0,3.07309
ENSG00000277436,#N/A,0,1,-0.593336,0,0
ENSG00000277437,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277440,#N/A,0,1,0.214019,6.57365,9.21926
ENSG00000277446,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277450,#N/A,0,1,-0.593336,0,0
ENSG00000277453,#N/A,0,1,-0.593336,0,0
ENSG00000277459,#N/A,0,1,-0.663725,43.8243,29.1943
ENSG00000277460,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277474,#N/A,0,1,0.991627,0,3.07309
ENSG00000277476,#N/A,0,1,-0.888792,56.9716,32.2674
ENSG00000277481,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000277491,#N/A,0,1,2.8661,0,15.3654
ENSG00000277493,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277494,#N/A,0,1,0.214019,15.3385,19.9751
ENSG00000277496,#N/A,0,1,0.686772,13.1473,24.5847
ENSG00000277502,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277504,#N/A,0,1,-0.593336,0,0
ENSG00000277510,#N/A,0,1,-0.593336,0,0
ENSG00000277511,#N/A,0,1,1.12913,19.721,49.1694
ENSG00000277512,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277521,#N/A,0,1,0.406664,0,1.53654
ENSG00000277527,#N/A,0,1,-0.593336,0,0
ENSG00000277534,#N/A,0,1,-0.195372,184.062,170.556
ENSG00000277545,#N/A,0,1,-2.1783,4.38243,0
ENSG00000277548,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277550,#N/A,0,1,0.991627,0,3.07309
ENSG00000277558,#N/A,0,1,-0.593336,0,0
ENSG00000277559,#N/A,0,1,-0.593336,96.4136,67.6079
ENSG00000277561,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000277566,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000277568,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000277577,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277578,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277579,#N/A,0,1,-0.593336,0,0
ENSG00000277581,#N/A,0,1,0.991627,0,3.07309
ENSG00000277588,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277589,#N/A,0,1,1.40666,2.19122,10.7558
ENSG00000277602,#N/A,0,1,-0.593336,0,0
ENSG00000277604,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277610,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277618,#N/A,0,1,-0.593336,0,0
ENSG00000277619,#N/A,0,1,-2.91526,8.76487,0
ENSG00000277621,#N/A,0,1,1.40666,0,4.60963
ENSG00000277632,#N/A,0,1,-0.593336,0,0
ENSG00000277634,#N/A,0,1,-0.593336,0,0
ENSG00000277635,#N/A,0,1,-0.593336,0,0
ENSG00000277639,#N/A,0,1,0.991627,4.38243,12.2923
ENSG00000277640,#N/A,0,1,-0.593336,0,0
ENSG00000277647,#N/A,0,1,-0.593336,0,0
ENSG00000277654,#N/A,0,1,-0.85637,10.9561,6.14617
ENSG00000277662,#N/A,0,1,-0.593336,21.9122,15.3654
ENSG00000277671,#N/A,0,1,0.406664,0,1.53654
ENSG00000277675,#N/A,0,1,0.406664,0,1.53654
ENSG00000277678,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000277681,#N/A,0,1,0.406664,8.76487,13.8289
ENSG00000277684,#N/A,0,1,-0.593336,0,0
ENSG00000277687,#N/A,0,1,-0.807461,61.3541,36.877
ENSG00000277690,#N/A,0,1,-0.593336,0,0
ENSG00000277692,#N/A,0,1,-0.593336,0,0
ENSG00000277694,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277701,#N/A,0,1,1.52214,10.9561,38.4136
ENSG00000277705,#N/A,0,1,-0.593336,0,0
ENSG00000277710,#N/A,0,1,-2.1783,4.38243,0
ENSG00000277713,#N/A,0,1,-0.593336,0,0
ENSG00000277715,#N/A,0,1,0.909164,10.9561,24.5847
ENSG00000277723,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277726,#N/A,0,1,-0.593336,0,0
ENSG00000277728,#N/A,0,1,0.576589,6.57365,12.2923
ENSG00000277740,#N/A,0,1,0.991627,0,3.07309
ENSG00000277741,#N/A,0,1,-1.27141,15.3385,6.14617
ENSG00000277744,#N/A,0,1,-1.44133,37.2507,13.8289
ENSG00000277745,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277749,#N/A,0,1,-0.593336,0,0
ENSG00000277758,#N/A,0,1,-1.40069,13.1473,4.60963
ENSG00000277759,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277764,#N/A,0,1,0.991627,0,3.07309
ENSG00000277774,#N/A,0,1,0.406664,0,1.53654
ENSG00000277775,#N/A,0,1,-1.59334,10.9561,3.07309
ENSG00000277778,PGM5P2,0,1,0.0491121,87.6487,96.8022
ENSG00000277782,#N/A,0,1,0.019641,35.0595,38.4136
ENSG00000277785,#N/A,0,1,0.406664,0,1.53654
ENSG00000277794,#N/A,0,1,-0.593336,0,0
ENSG00000277795,#N/A,0,1,-0.593336,0,0
ENSG00000277803,#N/A,0,1,2.57659,0,12.2923
ENSG00000277806,#N/A,0,1,0.319201,35.0595,47.6328
ENSG00000277817,#N/A,0,1,-0.593336,0,0
ENSG00000277829,#N/A,0,1,-0.593336,0,0
ENSG00000277830,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277840,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000277846,#N/A,0,1,0.892091,8.76487,19.9751
ENSG00000277858,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000277864,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277867,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277870,#N/A,0,1,0.991627,0,3.07309
ENSG00000277873,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000277882,#N/A,0,1,-0.593336,0,0
ENSG00000277887,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277892,#N/A,0,1,-0.593336,0,0
ENSG00000277895,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277903,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000277916,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277925,#N/A,0,1,0.324202,17.5297,24.5847
ENSG00000277938,#N/A,0,1,0.567129,35.0595,56.8521
ENSG00000277942,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000277945,#N/A,0,1,0.180388,65.7365,79.9002
ENSG00000277947,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277948,#N/A,0,1,0.14363,4.38243,6.14617
ENSG00000277967,#N/A,0,1,-1.59334,2.19122,0
ENSG00000277968,#N/A,0,1,0.576589,6.57365,12.2923
ENSG00000277969,#N/A,0,1,0.201844,72.3102,89.1195
ENSG00000277972,CISD3,0,1,-0.209104,464.538,425.622
ENSG00000277978,#N/A,0,1,1.04409,17.5297,41.4867
ENSG00000277981,#N/A,0,1,0.991627,0,3.07309
ENSG00000277985,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277986,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000277991,LOC102723360,0,1,-0.178298,76.6926,72.2175
ENSG00000277998,EIF3EP3,0,1,-0.315802,70.1189,59.9252
ENSG00000277999,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278000,#N/A,0,1,1.40666,0,4.60963
ENSG00000278001,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278002,#N/A,0,1,-1.07876,13.1473,6.14617
ENSG00000278004,#N/A,0,1,-0.593336,0,0
ENSG00000278009,#N/A,0,1,0.728592,6.57365,13.8289
ENSG00000278011,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000278017,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000278022,#N/A,0,1,-0.593336,0,0
ENSG00000278023,RDM1,0,1,-0.184373,258.564,241.237
ENSG00000278028,#N/A,0,1,-0.593336,0,0
ENSG00000278035,#N/A,0,1,0.406664,0,1.53654
ENSG00000278040,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278041,#N/A,0,1,-0.324847,94.2223,79.9002
ENSG00000278045,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278048,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000278068,#N/A,0,1,-0.593336,0,0
ENSG00000278075,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278077,#N/A,0,1,0.406664,0,1.53654
ENSG00000278084,#N/A,0,1,0.406664,0,1.53654
ENSG00000278095,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278107,#N/A,0,1,-0.593336,0,0
ENSG00000278112,#N/A,0,1,0.686772,13.1473,24.5847
ENSG00000278123,#N/A,0,1,0.406664,0,1.53654
ENSG00000278131,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000278133,#N/A,0,1,-0.264028,254.181,224.335
ENSG00000278135,#N/A,0,1,0.406664,0,1.53654
ENSG00000278151,#N/A,0,1,-0.593336,0,0
ENSG00000278153,#N/A,0,1,1.72859,2.19122,13.8289
ENSG00000278158,#N/A,0,1,0.406664,0,1.53654
ENSG00000278172,#N/A,0,1,-0.593336,0,0
ENSG00000278175,GLIDR,0,1,0.316249,232.269,307.309
ENSG00000278177,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000278192,#N/A,0,1,0.769234,28.4858,53.779
ENSG00000278206,#N/A,0,1,-0.0660889,146.812,149.045
ENSG00000278213,#N/A,0,1,0.406664,0,1.53654
ENSG00000278215,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278217,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000278221,#N/A,0,1,0.406664,0,1.53654
ENSG00000278223,#N/A,0,1,0.406664,2.19122,4.60963
ENSG00000278224,#N/A,0,1,0.991627,2.19122,7.68272
ENSG00000278231,#N/A,0,1,-1.81573,13.1473,3.07309
ENSG00000278234,#N/A,0,1,0.406664,0,1.53654
ENSG00000278236,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000278238,#N/A,0,1,-0.345408,102.987,86.0464
ENSG00000278249,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278254,#N/A,0,1,0.991627,0,3.07309
ENSG00000278259,MYO19,0,1,0.0135807,3094,3305.1
ENSG00000278261,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278264,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278267,#N/A,0,1,-0.00837337,15.3385,16.902
ENSG00000278272,#N/A,0,1,-1.07876,13.1473,6.14617
ENSG00000278274,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278275,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278276,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278281,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000278291,#N/A,0,1,-0.136129,127.091,122.923
ENSG00000278299,#N/A,0,1,0.991627,4.38243,12.2923
ENSG00000278313,#N/A,0,1,-0.593336,0,0
ENSG00000278324,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278328,#N/A,0,1,0.406664,0,1.53654
ENSG00000278330,#N/A,0,1,0.728592,15.3385,29.1943
ENSG00000278338,#N/A,0,1,2.72859,0,13.8289
ENSG00000278340,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278341,#N/A,0,1,2.40666,0,10.7558
ENSG00000278344,#N/A,0,1,1.40666,0,4.60963
ENSG00000278351,#N/A,0,1,-0.593336,0,0
ENSG00000278374,#N/A,0,1,1.40666,0,4.60963
ENSG00000278376,#N/A,0,1,0.350081,26.2946,36.877
ENSG00000278381,#N/A,0,1,0.406664,0,1.53654
ENSG00000278385,#N/A,0,1,-0.593336,0,0
ENSG00000278388,#N/A,0,1,-0.593336,0,0
ENSG00000278389,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000278390,LOC101929140,0,1,0.658203,43.8243,75.2906
ENSG00000278396,#N/A,0,1,0.406664,8.76487,13.8289
ENSG00000278399,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278416,#N/A,0,1,0.0615286,203.783,225.872
ENSG00000278418,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000278419,#N/A,0,1,1.40666,0,4.60963
ENSG00000278420,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278422,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278434,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278447,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278449,#N/A,0,1,-0.593336,0,0
ENSG00000278455,#N/A,0,1,0.991627,0,3.07309
ENSG00000278456,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278462,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000278463,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000278467,#N/A,0,1,-0.718867,24.1034,15.3654
ENSG00000278472,#N/A,0,1,1.40666,0,4.60963
ENSG00000278475,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000278480,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278482,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278486,#N/A,0,1,1.40666,0,4.60963
ENSG00000278492,#N/A,0,1,0.576589,6.57365,12.2923
ENSG00000278496,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278498,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278500,#N/A,0,1,-0.155215,133.664,127.533
ENSG00000278514,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278517,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278520,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278526,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278527,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278546,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278549,#N/A,0,1,-0.593336,0,0
ENSG00000278558,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000278570,#N/A,0,1,-0.593336,0,0
ENSG00000278571,#N/A,0,1,-0.593336,0,0
ENSG00000278588,#N/A,0,1,-0.593336,0,0
ENSG00000278590,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278591,#N/A,0,1,-0.593336,6.57365,4.60963
ENSG00000278594,#N/A,0,1,0.769234,13.1473,26.1212
ENSG00000278595,#N/A,0,1,0.991627,0,3.07309
ENSG00000278598,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278600,#N/A,0,1,0.362943,144.62,198.214
ENSG00000278603,#N/A,0,1,-1.59334,6.57365,1.53654
ENSG00000278610,#N/A,0,1,-2.59334,6.57365,0
ENSG00000278611,#N/A,0,1,0.821702,10.9561,23.0481
ENSG00000278619,MRM1,0,1,0.28613,284.858,368.77
ENSG00000278626,#N/A,0,1,0.406664,0,1.53654
ENSG00000278627,#N/A,0,1,1.40666,0,4.60963
ENSG00000278635,#N/A,0,1,0.669699,8.76487,16.902
ENSG00000278637,#N/A,0,1,-0.593336,0,0
ENSG00000278642,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278643,#N/A,0,1,0.406664,0,1.53654
ENSG00000278647,#N/A,0,1,0.406664,0,1.53654
ENSG00000278654,#N/A,0,1,0.991627,0,3.07309
ENSG00000278677,#N/A,0,1,-0.955906,17.5297,9.21926
ENSG00000278703,#N/A,0,1,0.406664,6.57365,10.7558
ENSG00000278705,#N/A,0,1,1.40666,0,4.60963
ENSG00000278709,NKILA,0,1,-0.155215,65.7365,62.9983
ENSG00000278715,#N/A,0,1,0.406664,0,1.53654
ENSG00000278716,#N/A,0,1,-0.593336,0,0
ENSG00000278719,#N/A,0,1,0.892091,8.76487,19.9751
ENSG00000278727,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000278733,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000278739,#N/A,0,1,0.544168,8.76487,15.3654
ENSG00000278740,#N/A,0,1,-0.593336,0,0
ENSG00000278743,#N/A,0,1,0.991627,0,3.07309
ENSG00000278763,#N/A,0,1,0.622393,65.7365,109.095
ENSG00000278765,#N/A,0,1,0.728592,6.57365,13.8289
ENSG00000278766,#N/A,0,1,0.991627,0,3.07309
ENSG00000278768,#N/A,0,1,-0.0164107,523.701,548.546
ENSG00000278770,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000278771,#N/A,0,1,-0.763261,17.5297,10.7558
ENSG00000278773,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278774,#N/A,0,1,-1.3303,8.76487,3.07309
ENSG00000278775,#N/A,0,1,-0.593336,0,0
ENSG00000278783,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278784,#N/A,0,1,0.113617,146.812,169.02
ENSG00000278785,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278794,#N/A,0,1,-1.1783,4.38243,1.53654
ENSG00000278797,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278803,#N/A,0,1,-2.59334,6.57365,0
ENSG00000278811,LINC00624,0,1,0.547527,83.2662,130.606
ENSG00000278816,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000278819,#N/A,0,1,-0.593336,0,0
ENSG00000278822,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278829,#N/A,0,1,-0.745339,19.721,12.2923
ENSG00000278831,#N/A,0,1,0.406664,0,1.53654
ENSG00000278834,#N/A,0,1,0.210522,127.091,156.727
ENSG00000278842,#N/A,0,1,-0.178298,4.38243,4.60963
ENSG00000278848,#N/A,0,1,-0.593336,26.2946,18.4385
ENSG00000278851,#N/A,0,1,0.406664,0,1.53654
ENSG00000278852,#N/A,0,1,-0.593336,0,0
ENSG00000278861,#N/A,0,1,0.406664,35.0595,50.7059
ENSG00000278869,#N/A,0,1,-0.593336,0,0
ENSG00000278872,#N/A,0,1,0.991627,0,3.07309
ENSG00000278875,#N/A,0,1,1.14363,4.38243,13.8289
ENSG00000278876,#N/A,0,1,0.866096,6.57365,15.3654
ENSG00000278878,#N/A,0,1,-0.00837337,10.9561,12.2923
ENSG00000278879,#N/A,0,1,-1.50023,30.677,10.7558
ENSG00000278881,#N/A,0,1,-2.1783,17.5297,3.07309
ENSG00000278886,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278887,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278889,#N/A,0,1,-0.593336,0,0
ENSG00000278891,#N/A,0,1,-0.593336,0,0
ENSG00000278893,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278896,#N/A,0,1,-1.81573,13.1473,3.07309
ENSG00000278899,#N/A,0,1,0.728592,2.19122,6.14617
ENSG00000278900,#N/A,0,1,-1.00837,6.57365,3.07309
ENSG00000278901,#N/A,0,1,0.991627,0,3.07309
ENSG00000278902,#N/A,0,1,0.406664,0,1.53654
ENSG00000278903,#N/A,0,1,0.654592,50.398,86.0464
ENSG00000278907,#N/A,0,1,-0.593336,0,0
ENSG00000278909,#N/A,0,1,-0.593336,0,0
ENSG00000278914,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000278916,CEP83-DT,0,1,0.388048,83.2662,116.777
ENSG00000278918,#N/A,0,1,1.99163,0,7.68272
ENSG00000278920,#N/A,0,1,-1.50023,30.677,10.7558
ENSG00000278924,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278927,#N/A,0,1,-0.593336,4.38243,3.07309
ENSG00000278931,#N/A,0,1,0.629057,4.38243,9.21926
ENSG00000278942,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278943,#N/A,0,1,-2.1783,4.38243,0
ENSG00000278948,#N/A,0,1,0.0518872,460.156,505.523
ENSG00000278950,#N/A,0,1,0.991627,6.57365,16.902
ENSG00000278952,#N/A,0,1,-0.593336,0,0
ENSG00000278954,#N/A,0,1,1.72859,0,6.14617
ENSG00000278958,#N/A,0,1,-2.91526,8.76487,0
ENSG00000278959,#N/A,0,1,-0.593336,0,0
ENSG00000278961,#N/A,0,1,0.406664,0,1.53654
ENSG00000278966,#N/A,0,1,-1.59334,2.19122,0
ENSG00000278970,HEIH,0,1,-0.232108,521.51,470.182
ENSG00000278982,#N/A,0,1,1.40666,0,4.60963
ENSG00000278985,#N/A,0,1,1.25466,8.76487,26.1212
ENSG00000278986,#N/A,0,1,0.991627,10.9561,26.1212
ENSG00000278987,#N/A,0,1,-1.59334,37.2507,12.2923
ENSG00000278993,#N/A,0,1,0.406664,41.6331,59.9252
ENSG00000278995,#N/A,0,1,-0.593336,0,0
ENSG00000278997,#N/A,0,1,-1.24541,21.9122,9.21926
ENSG00000278998,#N/A,0,1,-2.59334,6.57365,0
ENSG00000278999,#N/A,0,1,-0.593336,0,0
ENSG00000279016,#N/A,0,1,2.72859,0,13.8289
ENSG00000279019,#N/A,0,1,0.262274,43.8243,56.8521
ENSG00000279021,#N/A,0,1,-0.593336,0,0
ENSG00000279025,#N/A,0,1,-0.593336,0,0
ENSG00000279026,#N/A,0,1,0.0656272,39.4419,44.5598
ENSG00000279029,#N/A,0,1,0.991627,0,3.07309
ENSG00000279030,#N/A,0,1,-0.593336,2.19122,1.53654
ENSG00000279031,#N/A,0,1,-0.271408,6.57365,6.14617
ENSG00000279032,#N/A,0,1,0.406664,0,1.53654
ENSG00000279035,#N/A,0,1,1.99163,0,7.68272
ENSG00000279041,#N/A,0,1,-1.1783,43.8243,19.9751
ENSG00000279044,#N/A,0,1,-0.593336,0,0
ENSG00000279048,#N/A,0,1,0.307128,30.677,41.4867
ENSG00000279050,#N/A,0,1,-0.593336,0,0
ENSG00000279057,#N/A,0,1,0.406664,4.38243,7.68272
ENSG00000279058,#N/A,0,1,0.246199,39.4419,50.7059
ENSG00000279059,#N/A,0,1,0.406664,142.429,201.287
ENSG00000279062,#N/A,0,1,0.406664,0,1.53654
ENSG00000279064,#N/A,0,1,-1.1783,10.9561,4.60963
ENSG00000279066,#N/A,0,1,-2.91526,8.76487,0
ENSG00000279067,#N/A,0,1,0.406664,0,1.53654
ENSG00000279069,#N/A,0,1,0.304785,46.0156,61.4617
ENSG00000279072,#N/A,0,1,-0.593336,0,0
ENSG00000279074,#N/A,0,1,-0.00837337,2.19122,3.07309
ENSG00000279075,#N/A,0,1,0.892091,8.76487,19.9751
ENSG00000279077,#N/A,0,1,-0.593336,0,0
ENSG00000279078,#N/A,0,1,-0.593336,0,0
ENSG00000279080,#N/A,0,1,-1.29378,26.2946,10.7558
ENSG00000279081,#N/A,0,1,-1.00837,15.3385,7.68272
ENSG00000279083,#N/A,0,1,-0.593336,0,0
ENSG00000279085,#N/A,0,1,-2.59334,6.57365,0
ENSG00000279086,#N/A,0,1,-1.27141,15.3385,6.14617
ENSG00000279089,#N/A,0,1,-0.218487,197.21,179.776
ENSG00000279092,#N/A,0,1,0.362542,179.68,245.847
ENSG00000279094,#N/A,0,1,-1.00837,6.57365,3.07309
